USER NAME,TITLE,URL,DATE,TEXT,FORUM CATEGORY
flurfunk,Feature Request: Timed end user deletion,https://support.zendesk.com/hc/en-us/community/posts/6462835150106-Feature-Request-Timed-end-user-deletion,12/06/2023,"Hello Zendesk Team,we are using the Timed Ticket Deletion (beta) to delete old Tickets. However, this feature doesn't make much sense in terms of GDPR compliance when personal data of the submitting end user is still kept in a separate database.Please add a Timed End User Deletion so that all end users who are inactive since x time and / or whose tickets have been permanently deleted are automatically deleted as well. Having the option to 'forget users' is a must have for GDPR...Best Martin",Feedback - Admin Center
mfg,Feature request - include last 30 days in macro list,https://support.zendesk.com/hc/en-us/community/posts/6438258413466-Feature-request-include-last-30-days-in-macro-list,11/29/2023,"Please give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.]. (2-3 sentences)As an admin, I would like to be able to review macro usage over a monthly period. As an admin, I occasionally monitor macro usage to identify whether there are any trigger/automation refinement opportunities. Sorting the last 7 days column from high to low helps identify which macros are being used most - including a 30 day bracket would provide more info.What problem do you see this solving? (1-2 sentences)We have monthly cycles where at the close of the month we'll see an increase by some teams with higher ticket volume, whereas they may not be used very much during other periods of the month. To identify when that's happening, or other unknown periods when there may be a spike, including the 30-day bracket would minimize the need to check on a weekly basis.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)This happens whenever reviewing macro usage.Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)No. Could probably include tags on each macro, then report via Explore, but this would be a brittle solution.What would be your ideal solution to this problem? How would it work or function? (1-2 sentences)I would like to have a column with the 30 day usage numbers. If you're feeling fancy, adding a column selector like on the Fields page in Admin Center. Extra fancy would be to include an export to csv.",Feedback - Admin Center
Ryan Boyer,Audit Log: Add filter for when Activity is Suspended,https://support.zendesk.com/hc/en-us/community/posts/6428987808410-Audit-Log-Add-filter-for-when-Activity-is-Suspended,11/27/2023,"Add Activity Filter in Audit Log for Suspended actionPlease give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.].I would like to have the ability to filter by Activity in the Audit Log for the action of Suspended. Currently, we cannot drill down this activity on the UI and instead have the export the entire log.What problem do you see this solving?Exporting the entire log and then filtering outside of Zendesk takes additional time, which could be reduced if we had the ability to see this in the UI of the Audit Log.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business?We recently wanted to find out who was suspending users in our account. This will happen occasionally to determine which agents are suspending users.Are you currently using a workaround to solve this problem?We have to export the entire log and then filter.What would be your ideal solution to this problem? How would it work or function?There would be a filter for Activity where we could put Suspended and filter by that Activity.",Feedback - Admin Center
Ryan Boyer,Roles: Add permission checkbox for enabling/disabling agents to suspend end users,https://support.zendesk.com/hc/en-us/community/posts/6428998184474-Roles-Add-permission-checkbox-for-enabling-disabling-agents-to-suspend-end-users,11/27/2023,"Add Checkbox on Roles Page to Enable or Disable Agents to Suspend End UsersPlease give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.].I would like to have an additional permission on the People > Team > Roles page to enable or disable users in a role to suspend end users. Currently, per this article (https://support.zendesk.com/hc/en-us/articles/4408889293978-Suspending-a-user), all agents can suspend end users. In our instance, however, we would like to be able to restrict this.What problem do you see this solving?Agents are suspending end users that should not be suspended, resulting in additional work to clean up the users who were mistakenly suspended.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business?This occurs routinely since we have no control over agents suspending users.Are you currently using a workaround to solve this problem?No.What would be your ideal solution to this problem? How would it work or function?There would be a permission in each role to enable or disable the role from suspending end users.",Feedback - Admin Center
Edouard Gonet,Twitter follow button is removed once you have migrated to the agent workspace,https://support.zendesk.com/hc/en-us/community/posts/6392877013530-Twitter-follow-button-is-removed-once-you-have-migrated-to-the-agent-workspace,11/17/2023,"Hello,Twitter follow button is removed once you have migrated to the agent workspaceCan we add it again ?Thank you,",Feedback - Admin Center
Sydney Neubauer,Features to Restrict by Brand,https://support.zendesk.com/hc/en-us/community/posts/6383796950042-Features-to-Restrict-by-Brand,11/15/2023,"Please give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.].We request complete Brand segregation that extends beyond just tickets and end-users. We want to restrict Agents/Admins, phone numbers, settings, Chat CSAT, email template, contextual workspaces, layout builder, triggers, automations, macros, dynamic content, etc. This would impact everyone in Zendesk as well as the business as a whole as there are teams that can handle their own BrandWhat problem do you see this solving?Right now it is an all or nothing approach to a lot of features which means that it solely falls on Admins and it is a setting that impacts the entire instance.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business?We are impacted everyday as there is always something an Admin needs to do and when they do it, they have to implement it for everyone.ie. We add phone numbers daily to ZD, which just keeps adding to the list of phone numbers listed in the Talk Console. Agents use the wrong numbers all the time and there are deletion restrictions set up on some so recordings get deleted when they shouldn't just because they used the wrong number (for a group they don't have access to)ie. We can't turn on Chat CSAT as it is a system wide setting and one Brand cannot have it on. As such, we need to look into a separate instance just to turn on Chat CSAT for Brand as it is a business requirementie. We have Managers that want to be admins to handle just their Brand items (triggers, automations) but that would mean they can access HR/IT tickets as well as their setup, so it falls to the system wide Admins and gets bottleneckedie. We want to roll out contextual workspaces but anyone can create or edit workspaces. As such, it would be too much monitoring/training to ensure that they don't make a workspace for team they aren't part of OR edit a workspace that does not belong to them.ie. We have to coordinate among all Brands to get a unified sense of Branding. If they don't then we need to find common ground/custom coding. It is so much work and as such, there are changes we have made where a team had to get a developer involved to create custom code to keep the previous branding.ie. Macro permissions are you either can have group editing or all editing. As such, each group associated with the Brand needs to be added to the macro. If that is too much work, they have to request someone with all macro access to create the macro and specify it is only for a certain Brand which produces the chance that another Brand uses it.ie. We have triggers that are setup per Brand. Either you have all access or you don't. So we had an instance where a manager was an admin so they edited triggers that impacted other Brands without proper process for the other teams and it caused an escalation.ie. When we get a spam caller, we block the number but it may be spam for one Brand but not another. It needs to be agreed upon that this caller cannot contact any BrandAre you currently using a workaround to solve this problem?Yes - We are restricting Admins and having workflows where tickets need to be submitted, reviewed by an admin and put in backlog (too many requests)Yes - We have to set up regular meetings to talk about changes that will impact everyone and then wait for approval for each Brand. Which can take months.What would be your ideal solution to this problem? How would it work or function?Admins: Ability to set Admins to be in charge of certain Brands - so they can't make any edits to features that are outside of their Brands. Anything outside their Brand can be chosento what they can see (read-only vrs no access). Ability to set if they can access tickets outside their Brand (read-only, ability to edit or only able to search but not open, or see only ticket events and not comments) - helps with troubleshooting.There are Admins dedicated to all system settings (role creation/editing, group creation/deletion, onboarding/offboarding/email template updates etc) so we would want more granular sub permissions for Brand Admins to ensure they can't do certain tasks.Brand based settings/visibility: Every setting that is system wide should be able to be set per Brand, or an option that states ""apply to all brands"" so that you don't need to duplicate the work/effortWhen you perform rule analysis, you can see Brand based settings (states it impacts all, or just this Brand)You can set Triggers/SLAs/Dynamic Content/Views/Macros etc to be tied specificallyto Brands so it is easier to search/filter and can be implemented without impacting everyone in the instance (Instances within instances)RelatedRestricting tickets visibility to Brand – Zendesk helphttps://support.zendesk.com/hc/en-us/community/posts/6224169063066-Talk-Admin-Centre-UI-overhaulFeature request: Contextual workspace for – Zendesk helphttps://support.zendesk.com/hc/en-us/community/posts/4408868196890-Feature-Request-Additional-Contextual-Workspace-options",Feedback - Admin Center
Pauliina Tikka,Clear one click -view for admins to see who has an agent license,https://support.zendesk.com/hc/en-us/community/posts/6353416943642-Clear-one-click-view-for-admins-to-see-who-has-an-agent-license,11/07/2023,"Please enable a view for admins where we can easily track who has an agent license, i.e. a user list of team members (with a role) requiring a license. Currently I need to manually track & maintain a user base to track our license availability/usage, as e.g. a light agent with a guide admin -role takes up a license. I'd prefer a one click -view in the admin center Team members -section to easily track who takes up a license and who doesn't.",Feedback - Admin Center
Matt Davis,Product Feedback - Team Members Page,https://support.zendesk.com/hc/en-us/community/posts/6349429191450-Product-Feedback-Team-Members-Page,11/06/2023,"The current Team Members page is much cleaner than the old one, but I'm sure you already understand it is missing some critical features (I assume this is why you still link back to the old one for Bulk Management).One very useful feature which neither page has would be the ability to Filter/Sort by License Consumption and Suspension Status. When managing organizations with many Custom Roles, the only way to get a view of all Licensed agents is to use the Filters to select each role individually, which is clunky, and requires exact knowledge of which roles consume licenses or are forms of Light Agent.There doesn't appear to be any way to sort or filter for Suspension Status currently either.Finally, it would be useful to be able to manage (or at least View/Sort) Agent Groups and Tags. Currently we have some Roles reflecting different Brands, which are essentially duplicates of each other, but keeping them separate is the only way to allow filtering/sorting from the Teams page.",Feedback - Admin Center
Abbas Koteish,Zendesk View in Ghost Mode,https://support.zendesk.com/hc/en-us/community/posts/6338609593882-Zendesk-View-in-Ghost-Mode,11/03/2023,It would be super helpful to include ghost mode for admins so that we can track ticketswithout getting noticed.,Feedback - Admin Center
Hannes Stefánsson,View previous emails sent by Zendesk,https://support.zendesk.com/hc/en-us/community/posts/6309707275162-View-previous-emails-sent-by-Zendesk,10/27/2023,I added a lot of new users to the platform via an integration and I'm not sure if I had disabled the automatic email sent to new users before I did it.I just found out that there is no way for me to know if theWelcome email was sent or not and there is actually no way to see what Zendesk is sending to my users (except ticket items).This is a bit disconcerting as I feel I don't have enough control of the platform. I want to be able to know all the communications I have with customers even automatic emails from Zendesk.Not sure how complex this is to solve but in my mind this is a fairly high priority item.,Feedback - Admin Center
Atanas Tomov,Product Feedback: Arabic text locale,https://support.zendesk.com/hc/en-us/community/posts/6309403814938-Product-Feedback-Arabic-text-locale,10/27/2023,"Hello Team,While setting up our Arabic Zendesk instance, we have noticed that the text in Arabic language is misaligned in several places. In most languages, the text flow is from left to right, whereas in Arabic it is right to left.The places where we noticed such a behavior is in CSAT responses (End users > Satisfaction). This concerns mobile devices (tested on Android and iOS).Another place where we observed this is within Dynamic content:And another place is Chat / Messaging Shortcuts in both preview and edit mode: Changing the language of devices (desktop/laptop, Android and iOS) did align some of these, but did not fix the entire issue.It is possible that Arabic speakers (agents and end users) can use English language as default, so we are expecting that this will be fixed.Looking forward to this!",Feedback - Admin Center
백승준,Is it possible to prevent unconditional termination after 28 days of resolution?,https://support.zendesk.com/hc/en-us/community/posts/6303912991258-Is-it-possible-to-prevent-unconditional-termination-after-28-days-of-resolution-,10/26/2023,"In the past, if it was designated as 365 days, the end state was maintained for 365 daysDue to the update in June, it ended on the 28thIn other words, it was supposed to be terminated after 28 days with the max value, but no customer seems to have requested or hoped for it.I think I set it to end unconditionally after 28 days for convenience from Zendesk's point of view, but is it possible to change it to end in 1 year or 2 years instead of after 28 days?",Feedback - Admin Center
Hamedo,Extracting Implementations as Excel,https://support.zendesk.com/hc/en-us/community/posts/6279508244634-Extracting-Implementations-as-Excel,10/19/2023,It will be great if we could Extract the Implementation of our instances as Excel sheet .,Feedback - Admin Center
Egi Nuradi Wiansyah,Support Help,https://support.zendesk.com/hc/en-us/community/posts/6275838767002-Support-Help,10/18/2023,"why does support help always appear, can you help me?",Feedback - Admin Center
mfg,How do you set a trigger for tickets created with the Proactive Tickets app?,https://support.zendesk.com/hc/en-us/community/posts/6272589679514-How-do-you-set-a-trigger-for-tickets-created-with-the-Proactive-Tickets-app-,10/17/2023,"We use the Proactive Tickets app to send out notifications. I'd like to be able to create a trigger that changes these to a specific form, rather than the default support form.I am aware that you can use tags or the submitter's role, but both have consistency issues - tags are unreliable since they're manual, submitter role alone wouldn't differentiate creating via the app vs. the new ticket button.I am hoping to use the creation method to build the trigger - for all tickets created using the Proactive Tickets app. When I pull the ticket data via API I'm looking at conflicting information about whether the ticket is web or API:What data is ""channel"" actually referring to in Explore and does it match the ""channel"" identified in the agent workspace in ticket views?I have a feeling that the pseudo conflict of the schema is actually indicating that the API was used via the web interface - which seems like it would be a pretty precise criteria for tickets created using the proactive tickets app.How do you build a trigger that can capture tickets created by the proactive tickets app?",Feedback - Admin Center
이지훈(maclaude),[Improvement Request] Set IP address restrictions based on team member role.,https://support.zendesk.com/hc/en-us/community/posts/6265486209306--Improvement-Request-Set-IP-address-restrictions-based-on-team-member-role-,10/16/2023,"What we are doingZendesk has an IP address restriction setting that I can use to restrict user access.What we feel uncomfortable with...But if I turn this setting on, all agents will have restricted access. This is an excessive access restriction and causes access inconvenience to agents.What I wantThe setting I want, and according to Korea's personal information protection laws, is ""Restrict access to admin."" According to the Personal Information Protection Act of the Republic of Korea, administrators are “personal information processors” and their access needs to be restricted.(Administrators should not access the agent UI - which may contain personal information - from anywhere.)However, I am forced to use IP address restrictions to satisfy this law. I would like the functionality to be granular so that IP address restrictions may or may not be set per custom role on the agent.If that happens, I hope to set access restrictions for administrators and turn off access restrictions for regular agents so that agents can use Zendesk more conveniently than they do now.I look forward to positive feedback from your team.Thank you.",Feedback - Admin Center
Chris Edwards,New Team Members Page: Breadcrumb & Filter Setting Retention,https://support.zendesk.com/hc/en-us/community/posts/6250523493018-New-Team-Members-Page-Breadcrumb-Filter-Setting-Retention,10/12/2023,"Hello, when in the new Team members page, and you filter your listing of users (by Support role) and then you click into one of the team members to edit their settings (change role) and then you click the Team Member breadcrumb to return to your filtered selection, the fiter selections are lost and must be re-applied each time. When following a breadcrumb the expectation is that you return to where you where as you were as you were.",Feedback - Admin Center
mfg,Feature request - roles - configurable custom objects permissions,https://support.zendesk.com/hc/en-us/community/posts/6249966191130-Feature-request-roles-configurable-custom-objects-permissions,10/12/2023,"It appears that the contributor and light agent roles permit view access to custom objects and are not configurable to be otherwise. On the other hand, these permissions are configurable for other licenses.I understand that there are serious limitations to access governance with regard to custom objects (ie macro bypass of permissions on other roles), and I assume that is inherent to the architecture. However, since other roles can have their access configured, it seems like this restriction on modifications is arbitrary.Custom objects could include sensitive data relevant to work done by private groups and should not be accessible to our light agents, contributors, or other members not in the private group. In the same way as ticket access can be customized.To enforce effective user access governance, the custom object permissions should be configurable for light agent and contributor roles in the same way as ticket access can be customized.Please give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.]. (2-3 sentences)Custom objects are visible to users that should not have access. While full licenses for agents can have their custom permissions restricted, due to the fixed config of light agents and contributors, admins cannot customize their access to these data assets.What problem do you see this solving? (1-2 sentences)The lack of customization options for light agent and contributor roles impacts data governance and may expose sensitive data. This limits the usability of the custom objects feature altogether.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)This is an on-going issue. This impacts the ability for admins to control who access to what data.Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)The only workaround presently available is to not use custom objects to store sensitive data.What would be your ideal solution to this problem? How would it work or function? (1-2 sentences)Unlock the light agent and contributor role customization options to allow admins to restrict/customize access to custom object data. At minimum, for the sake of safest data governance, the default should prevent view access.",Feedback - Admin Center
Atanas Tomov,Product Feedback: Limit Agent Macro Permissions,https://support.zendesk.com/hc/en-us/community/posts/6247588513818-Product-Feedback-Limit-Agent-Macro-Permissions,10/11/2023,"We have noticed that agents can currently include critical actions in their personal macros such as ""Add / Remove Tags"" which could potentially impact the set up of the instance and cause incorrect ticket routing.We would like to suggest the implementation to limit what actions agents can include in their macros.We do not want to disable them from creating their personal macros and cause an inconvenience, so please look into adding this functionality.Thank you!",Feedback - Admin Center
mfg,"""Last updated setting"" on Views",https://support.zendesk.com/hc/en-us/community/posts/6241391728538--Last-updated-setting-on-Views,10/09/2023,"The ""last updated"" value on a view includes whenever you re-order views in the Admin center.It seems like you might consider there to be two kinds of updates to views: passive and active updates. In this case, a passive update would be one where the order is updated because some other view was moved, and an active update would be one where the 'save' button was actually used (ie. edit to criteria, displayed fields, user access).Generally this is noticeable whenever we create a new view - typically for testing - and move it to the top of the list of views. I'm not sure that I have any use cases for this data either way, but it's confusing to see the data presented without context.",Feedback - Admin Center
Integrations SurveySparrow,Integrated Application Role based Access in Zendesk,https://support.zendesk.com/hc/en-us/community/posts/6230271058202-Integrated-Application-Role-based-Access-in-Zendesk,10/06/2023,"Hey Team,I am having a scenario where I have restricted only members of group / role admin to access my integrated application. But my goal is to make it work for people of agent groups as well. But the issue I am facing here is:If Agent role is added to the application restriction then the agents will be having full control over the application which is not expected as per the requirements.Moreover, the app works once the ticket is closed and when the agent is not provided access to the same the app will not work since the agent account does not have the application in place.I'm curious to know if there's a method where the app is available to agent accounts but with view-only access, preventing them from making edits. If so, is this feasible when the application is installed from the Zendesk Marketplace?",Feedback - Admin Center
Andy F.,Feature Request - Native A/B Testing,https://support.zendesk.com/hc/en-us/community/posts/6225343906458-Feature-Request-Native-A-B-Testing,10/04/2023,"Hey Zendesk team, it doesn't look like there's an easy way to do A/B testing with tickets in production right now through Zendesk's native tooling. Currently, it looks like the only way to accomplish this is through some custom tooling of webhooks and APIs, as detailed in these posts:https://support.zendesk.com/hc/en-us/community/posts/4409515169306-Using-Liquid-Markup-to-A-B-Test-Your-Triggershttps://roca.work/blog/ab-testing-in-zendeskI'm personally learning about Webhooks and APIs as I can to try and skill up to do this, but it's a pretty significant barrier to entry that requires some very specific technical knowledge. As we're definitely not the first to try and accomplish this goal (as per the existence of these articles), a native A/B testing solution in Zendesk would be amazing.Boiled down to the simplest requirement, all that's really needed to make this feasible is a trigger or rule that causes all incoming tickets to be tagged as A or B (or A/B/C, A/B/C/D, depending on the test) and alternate between them / rotate through the list. Then with a test group (A) and a control (B), abracadabra, you have working A/B testing in Zendesk.For a short term fix, would it be possible for an Engineer to implement trigger conditions / logic that achieve the described rotation above?",Feedback - Admin Center
