USER NAME,TITLE,URL,DATE,TEXT,FORUM CATEGORY
Crawford Philleo,Change Attribute on new Dashboard Builder?,https://support.zendesk.com/hc/en-us/community/posts/6463547478938-Change-Attribute-on-new-Dashboard-Builder-,12/06/2023,"Hi, I was asked to cross-post to this forum from this article.I'm pretty concerned that it doesn't appear the ""Change attribute"" feature will be included with the new dashboard builder. Nearly every dashboard I have for our organization utilizes this functionality. Change Attribute widgets allow you to see a time-series report (column or line, for example) by date, week, month, quarter, hour, etc., giving the user a lot of flexibility with reporting.I will typically build a report that uses a Date ([Ticket created - date], [Ticket solved - date], etc.) time attribute as the default, and then add a Change Attribute widget giving the user flexibility to view the metrics by those other divisions of time given an associated date range (e.g.: last 12 weeks by week, last 6 months by month, 4 quarters by quarter).The change attribute is extremely useful in other ways. For example, you can build group custom attributes that are sub-sets of longer lists of custom field values or agent names, and then change attributes can be used to update a set of reports to show a different portion of the data, or as a way to change your aspect perspective of the data (kind of like decomposing, but not drilling). I find this workflow to be a little more intuitive than using data filters.Is this feature being considered for inclusion with the new dashboard builder at all? I'm under the impression that eventually we're getting kicked off the classic builder altogether. There are lots of other great features in classic (for design / layout) that I'm really sad to have to abandon.",Feedback - Reporting and analytics (Explore)
Gerald J,Ability to restrict other admins/editors in editing my dashboard,https://support.zendesk.com/hc/en-us/community/posts/6462645949210-Ability-to-restrict-other-admins-editors-in-editing-my-dashboard,12/11/2023,"Please give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.]. (2-3 sentences)Explore was recently updated to show all dashboards to the admin. But it doesn't solve the problem of other users with permissions editing dashboards they shouldnt edit or update.What problem do you see this solving? (1-2 sentences)The team who manages dashboards would be able to stop others from editing or tampering with “official” or “connected” dashboards. They can still build their own but must not be allowed to make changes on the main dashboard.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)This is an ongoing problem as we have people who make changes on our official dashboard (despite having DO NOT EDIT in the dashboard title). This is a problem given that we have multiple dashboards that use the same reports. One simple change affected all the other dashboards.Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)I have to explicitly write as part of the title “DO NOT EDIT”What would be your ideal solution to this problem? How would it work or function? (1-2 sentences)A user with explore building permissions can “restrict” a dashboard to be edited by other users (except for admins who can see and edit any dashboards).This should also apply to the report.",Feedback - Reporting and analytics (Explore)
Cloudhuset AS,Feature request: API reporting on Bot conversations,https://support.zendesk.com/hc/en-us/community/posts/6445859825690-Feature-request-API-reporting-on-Bot-conversations,12/01/2023,"Hi,We're currently seeing a definite need for the ability to report on webhook executions in Bot conversations.We should be able to view which endpoints are being called, how frequently, and whether they fail or not, along with the API responses provided in case of success/failure. If we cannot view this information, we have zero visibility of any lapses in service unless we manually inspect every chatbot conversation that has been handed over to an agent, and even if we do that, that does not grant us visibility of the API calls that might have failed in conversations where the chat was not handed over to an agent.I hope Zendesk will consider providing this type of reporting in the future.",Feedback - Reporting and analytics (Explore)
bill cicchetti,Ability to determine what reports custom attributes and metrics are included in,https://support.zendesk.com/hc/en-us/community/posts/6442345665690-Ability-to-determine-what-reports-custom-attributes-and-metrics-are-included-in,11/30/2023,I find it very difficult to manage custom attributes and/or metrics. I would love to determine what custom work is being used on which reports so I know:1) Is it safe to delete it?2) If I edit it what reports will be effected.Having a page listing all custom attributes and metrics with a list of reports they being used on would great benefit the task of cleaning up unused custom work.,Feedback - Reporting and analytics (Explore)
Carmelo Rigatuso,Measure Duration of Status and Custom fields in Business hours,https://support.zendesk.com/hc/en-us/community/posts/6412643101082-Measure-Duration-of-Status-and-Custom-fields-in-Business-hours,11/22/2023,"Simply put, since we're not 24/7, we need to be able to measure time in business hours. We use custom fields to capture the status of an issue within open, pending and on hold statuses. I need to know the time spent in each status, and within each status, the duration of the custom fields. For example:Open:Work In ProgressWork submittedPending:Pending approvalOpen:Approved, setup in progressSupport in ProgressI need to know how much business time was spent in each ticket status and then in each custom field status. Calendar days does not equal effort, I can't use it as a metric for my staff. I can't use it to pin-point bottle-necks, and I have no data to back up my process improvement requests.Yes, custom ticket statuses exist, but they would need to be group level/specific. Otherwise my tech staff will need to scroll through endless sales specific statuses and vice-versa.And I still need to measure it all in business hours.",Feedback - Reporting and analytics (Explore)
Y.aoki,Exploreのフィルター機能に取りこぼしがある,https://support.zendesk.com/hc/en-us/community/posts/6401807970330-Explore%E3%81%AE%E3%83%95%E3%82%A3%E3%83%AB%E3%82%BF%E3%83%BC%E6%A9%9F%E8%83%BD%E3%81%AB%E5%8F%96%E3%82%8A%E3%81%93%E3%81%BC%E3%81%97%E3%81%8C%E3%81%82%E3%82%8B,11/20/2023,Zendesk Exploreのグラフを作成する際に、列・行などに入れるフィールドに対してフィルターを掛ける機能について頭を悩ませています。「除外済み」「選択済み」のソートを掛ける際に、一度表示されている全てのフィルター対象にチェックをしても、確認するとフィルターに取りこぼしがよく起きているのです。事例として、下記写真のようにチケット件名に「Phone call from~」から始まるチケット全てを除外したいとして、フィルターをかけます。すると、表示はすべてソートが掛かっているようにみえるのですが、取りこぼしがあり、確認のためチケット件名を全文入力するとようやくフィルターの項目一覧に出てきて、チェックがされてない、といった挙動になります。フィルターを漏れなく掛けたい場合どうすればいいでしょうか。取りこぼしに気付くのが遅くなるので困っています。フィルターを一度「Phone call from 」で掛けているのに、取りこぼしがある例,Feedback - Reporting and analytics (Explore)
Helvijs Vigners,Feature Request: Detailed Reporting on Side Conversations,https://support.zendesk.com/hc/en-us/community/posts/6400463954202-Feature-Request-Detailed-Reporting-on-Side-Conversations,11/19/2023,"Currently there is very limited way to report on Side Conversations in Explore. Only way is by using tags when Side Conversations are created, but there is no way to report on details within side conversations.Request: Please allow Explore to provide and filter:Users that have been sent each side conversation (or tag using user tags, so we can report on who was side conversation sent to)How many side conversations have been created on each ticketAbility to see that status of side conversations (done, not done)Timestamp when the conversation was created, updated, marked as done and the name by whom it was done.Thanks!",Feedback - Reporting and analytics (Explore)
Daniel Dallimore,Track multiple bot performance across one channel,https://support.zendesk.com/hc/en-us/community/posts/6392435322138-Track-multiple-bot-performance-across-one-channel,11/17/2023,"As a business, we are currently utilising two Android Messenger bots across two different apps. Both apps belong to the same brand and group within Zendesk however we currently have no way to distinguish between the performance of each bot.It would be hugely helpful to have an attribute to allow reporting on specific bots and to compare bots on the same channel to view performance and containment rates when A/B testing.",Feedback - Reporting and analytics (Explore)
Brian Dao,Report for requestors who submitted 2 or more tickets,https://support.zendesk.com/hc/en-us/community/posts/6389764893978-Report-for-requestors-who-submitted-2-or-more-tickets,11/16/2023,Was interested in creating a report that only shows requestors who have submitted 2 or more tickets and the ticket ID numbers for these requestorsAny help would be greatly appreciated!,Feedback - Reporting and analytics (Explore)
Jeremy,Zendesk Sell Reporting Dataset Transition,https://support.zendesk.com/hc/en-us/community/posts/6378876921242-Zendesk-Sell-Reporting-Dataset-Transition,11/14/2023,"With regards to the Zendesk Sell datasets no longer being available in Explore I have a question/concern. The above-referenced post was closed for comment and concerned customers are referred here but I don't see that anyone has created a post yet to continue the discussion so I'm creating one.My chief concern with this transition is that we've built out a number of custom dashboards at the individual and team levels that allow us to see a quick overview of KPIs either online or via email. With the migration to only viewing Sell data in Sell, it appears we will lose that functionality and be stuck with the out-of-the-box reporting. The suggestion to export our data isn't helpful. This means significantly more clicks are required to see the data we want to see.Are there plans to allow for custom dashboards in Sell similar to Explore?",Feedback - Reporting and analytics (Explore)
Magdalena Primo,"""Select all"" option on filters",https://support.zendesk.com/hc/en-us/community/posts/6375010274458--Select-all-option-on-filters,11/13/2023,"When using Beta Builder, I use the attribute ""Ticket Subject"" as a filter when reviewing Created Tickets. I want to choose all tickets that contain the same subject (many) but there is no option to select all when writing the subject line on the search box. I can't select them all one by one.There should be a way to select all matching values.Thanks!",Feedback - Reporting and analytics (Explore)
Amie Brennan,Feature Request: Pre-set drill-in templates for Reports,https://support.zendesk.com/hc/en-us/community/posts/6373840038554-Feature-Request-Pre-set-drill-in-templates-for-Reports,11/13/2023,"Please give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.]. (2-3 sentences)Inside explore you currently have to hand-pick each attribute that you'd like to set inside the drill-in option. If you are creating a lot of reports this can become very tedious over time.Any Admin or agent who creates reports currently experiences this.What problem do you see this solving? (1-2 sentences)The time-consuming effort to select attributes to display in a report drill-in.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)Every time I create reports, I find I'm setting a bunch of default fields for the drill-in, plus extra ones which are specific to the report itself.Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)No - there is no workaround as far as I can see / am aware. What would be your ideal solution to this problem? How would it work or function? (1-2 sentences)I would like to be able to do the following:Create a drill-in template in the admin section of Explore.I would then like to be able to apply the template to a report and then select any extra attributes that I might like to show inside the drill-in.I'd also like the ability to delete one of the default drill-in attributes inside the report one the drill-in template is added. e.g I need everything in the template in my drill-in except 1 attribute. It's quicker to add the template to the report and then delete the 1 attribute then have to hand pick each attribute individually to add to the report.",Feedback - Reporting and analytics (Explore)
David Stalker,Feature Request - Rearrange/Change Order of Result Metric Calculations,https://support.zendesk.com/hc/en-us/community/posts/6366004070938-Feature-Request-Rearrange-Change-Order-of-Result-Metric-Calculations,11/10/2023,"I often use multiple Result Metric Calculations in my reports, especially for their ability to calculate “rolled up” values correctly (as far as I know the ONLY way to achieve this in Explore!) but I often find myself needing to rearrange the order of these metrics. The only way I know of to do this is to delete any existing metrics and recreate them in the order that you actually want them. This can create a LOT of repetitive work, especially if you add a new one at the end of a long list and you just know that it really needs to be at the top of the list!Seems like it should be an easy win to add the ability to drag-sort the something like the list of collapsed metrics in the first screenshot below to achieve any order you like. Alternatively, having up/down arrows in the expanded view of a single metric (see second screenshot) would be an effective (if slightly clunkier) way to achieve the same benefit.",Feedback - Reporting and analytics (Explore)
Libby Tooke-Mitchell,Custom fields to appear in Explore before they have data associated with them,https://support.zendesk.com/hc/en-us/community/posts/6364974266010-Custom-fields-to-appear-in-Explore-before-they-have-data-associated-with-them,11/10/2023,"""For a custom field to be accessible in Explore as an attribute, there first needs to be data associated with the field"", taken from this article: I created a new custom field but it is missing in Explore – Zendesk helpI would like to pro-actively build dashboards for new custom fields on forms but as they don't appear in explore until they are used on tickets I cannot do this. Even fields that never get used are helpful to report on as I can then amend my forms to exclude fields that aren't selected over a longer period of time.",Feedback - Reporting and analytics (Explore)
Andy Schulz,Call recording deletion not evidenced in Explore or audit logs,https://support.zendesk.com/hc/en-us/community/posts/6354612843802-Call-recording-deletion-not-evidenced-in-Explore-or-audit-logs,11/07/2023,"My compliance team recently requested a report to indicate that call recordings were indeed deleted before a certain date. I could not offer them anything because that data point is not found via Explore. Also, in audit logging, that automated deletion is not shown there. Zendesk support was contacted and they confirmed this was true (#12079971).It would be great if there were a data field to aid with this. On a broader scale, perhaps even a length of recording (where 0 would suggest that the recording was no longer available) data point in Explore would be helpful for this and other analyses.Or, some record of automatic system deletions in the audit log.",Feedback - Reporting and analytics (Explore)
Ronaldo Tomiozzo,Feature Request: Drill-in functionality on Metrics,https://support.zendesk.com/hc/en-us/community/posts/6340733750298-Feature-Request-Drill-in-functionality-on-Metrics,11/03/2023,"Feature Request:I would like to request that Zendesk implement on Explore product the drill-in functionality to metrics.Use Case:Focusing on easily reviewing reporting data, enabling the drill-in into metrics will make possible to faster inspect CSAT metrics.Reasoning:Currently, Zendesk Explore won't allow drill-in into metrics, making impossible for users to simply click on X Good/bad reviews and have a list of only those. If using Zendesk pre-built reports or dashboards, they all use CSAT metrics but if you try to drill-in, it will show the whole list of tickets instead only those related to the value you are trying to inspect.From ZD support agent: ""Drill-in does not take into account metric level filters.So the metrics for satisfaction are pulling ALL tickets, which is what you are seeing.So for Satisfaction updates getting only Good or Bad via Drill-in is not possible.""",Feedback - Reporting and analytics (Explore)
Jason Kral,"SLA - Time until Breach , Explore ",https://support.zendesk.com/hc/en-us/community/posts/6324390663194-SLA-Time-until-Breach-Explore-,10/31/2023,"We would love to be able to incorporate SLA time (hrs until breach) into our Explore reporting.We understand that Explore is not real-time and that we can view SLA time within Views, however we have a specific need to be able to report on SLA time by Ticket Group at the beginning of each work day.Exporting the view as a CSV unfortunately also does not work, as the (hrs remaining) are lost and converted into the timestamp for the SLA breach.The automated scheduling capacity within Explore would relieve us of the burden of having to translate the View data into a more reportable format.",Feedback - Reporting and analytics (Explore)
Gulzar Shikalgar,Feature request - Ability to generate data and link Merged and Merged-into ticket,https://support.zendesk.com/hc/en-us/community/posts/6294249472922-Feature-request-Ability-to-generate-data-and-link-Merged-and-Merged-into-ticket,10/23/2023,"Is there any way possible to link Merged and Merged-into ticket in Zendesk Explore reportsLike apply and contains search query on comments ""This request was closed and merged into request #1019"".",Feedback - Reporting and analytics (Explore)
Mark Leci,Explore reporting on year and month in a single column,https://support.zendesk.com/hc/en-us/community/posts/6277257928474-Explore-reporting-on-year-and-month-in-a-single-column,10/18/2023,"I've been searching for a while on how to do this, and it seems so basic but I can't figure out how to do it!All the ZD articles I can find that relate to month reporting use a 12 month or less date range and use the ticket created (or equivalent) month field. That only works if you're reporting on a previous complete year, or if you're reporting on previous months within the same calendar year (e.g. Jan to September 2023). If I run a report today in October for the last 12 months, all the data from October 2022 is grouped with the data from October 2023. I can fix this by adding a year, but that makes sorting, filtering, graphing, formulae etc. in an exported file more cumbersome than it needs to be. In the past, I've just manually grouped the dates together in the exported file so that I can treat them as I want. Is there not a simple option to format a date as a year+month and group by that? As I said, it seems so basic and is something that's possible in every other reporting tool I've used.",Feedback - Reporting and analytics (Explore)
