USER NAME,TITLE,URL,DATE,TEXT,FORUM CATEGORY
Anne-Flore Caire,Possibility of increasing the number of articles on the home page,https://support.zendesk.com/hc/en-us/community/posts/6499191262106-Possibility-of-increasing-the-number-of-articles-on-the-home-page,12/15/2023,"It is impossible to increase the limit of 6 articles on the home page using simple administration. Only by API, which is too heavyin terms of development and maintainability.Idea: make this a manual parameter in the theme administration. Or another way.",Feedback - Help Center (Guide)
Lucy,Ability to exclude particular Community topics in Help search results for all users ,https://support.zendesk.com/hc/en-us/community/posts/6493458785690-Ability-to-exclude-particular-Community-topics-in-Help-search-results-for-all-users-,12/14/2023,"Hi everyone. A feature that would be really useful would be the ability to have some control over what Community content displays in the search results of our Help centre for all users.We're considering starting a more social type of topic for introductions in our Community at the moment, but don't want it to impact on the self-service purpose of our forum and be the cause of irrelevant information potentially clogging Help search results.I understand that visibility settings can be set for admin agents and managers, but the ability to also restrict visibility on some for all users would be great.Is this something that might be in the pipeline, or that anyone else would like to see?",Feedback - Help Center (Guide)
手塚,"In the Help Center, an issue regarding articles in higher-level tiers not being found when searching in lower-level tiers",https://support.zendesk.com/hc/en-us/community/posts/6493087574938-In-the-Help-Center-an-issue-regarding-articles-in-higher-level-tiers-not-being-found-when-searching-in-lower-level-tiers,12/14/2023,"For example, if there is an article about ""Cancellation"" in Section A of Category A, searching for ""Cancellation"" in the search window of Section B in Category B does not yield any results. This significantly impairs the user's search experience and also affects the aggregation of metrics in ""Explore"" for ""Search Results Found/Not Found.""We would like the following improvements:Enable searching for articles from lower-tier sections in higher-tier sections or in different categories and sections.In ""Explore,"" allow the aggregation of metrics to determine which articles, when searched in the search window, resulted in ""No Search Results.""",Feedback - Help Center (Guide)
Dan Cooper,Guide Team Publishing API Endpoints,https://support.zendesk.com/hc/en-us/community/posts/6482703860506-Guide-Team-Publishing-API-Endpoints,12/12/2023,"Please give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.]. (2-3 sentences)The Guide API has some significant gaps related to being able to view team publishing statuses, archived content, and being able to manage owner/template status. As you go deeper with Guide you start needing more powerful workflows and while most of Zendesk has a rich API, Guide doesn't give many options to fill in gaps. Some specific issues we've run into over time include not being able to set owners or templates on articles, not being able to properly assign content updates to staff (you can only notify the assignee and there is no comment history), we can't systematically archive/restore content, and we can't establish custom workflows that allow us to manage review status for content teams that don't directly work in Zendesk but collaborate with Zendesk users.What problem do you see this solving? (1-2 sentences)It would be great if Zendesk could solve all of our problems, but priorities happen, and it would be great if we had the ability to build solutions that allowed us to capitalize on the things that Zendesk has done right. When Zendesk can't prioritize some features, we can. In a conversation of build vs buy, sometimes the only option is buy elsewhere.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)This used to be a daily issue for us, but there has been so little movement that we've had to move onto other workflows that are worse because of it. We want to use Zendesk, but it's difficult to onboard teams that aren't Zendesk primary and we don't have great options to fill in the gaps to allow those teams to really get into Zendesk content management. This has lead to many conversations with teams to load content into Zendesk that have fizzled out or become stagnant because the built in workflows don't cut it. Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)Most of our primary use cases just don't use Zendesk despite an attempt to do so. We have to have staff chase down content updates and owners over time because owners and notifications aren't easily maintained in a way that is effective for us.What would be your ideal solution to this problem? How would it work or function? (1-2 sentences)Give us new endpoints to do what we can today, but with a path for us to build the workflows that work best for us.Article endpoints should include the ability to read and set the owner and templateAdd team publishing endpoints for Set Article Review Status, Assign Article, List TasksAdd Schedule article publicationendpointAdd List/Restore/Delete Archived Article endpoints.These would give us the ability to create workflows that can let us establish consistent Zendesk workflows around owner and templates used in a UI that we control. We could allow for article content to be pulled into another system for review workflows with non-Zendesk teams and allow for us to push status updates back to Zendesk. For article assignment, it would give us the ability to track comment threads on an article absent an option in Zendesk.I understand there are other initiatives in progress at Zendesk that may negate some of the pain points above, but it would be great to see some API level options for past and new Guide features to let us do more with the product.",Feedback - Help Center (Guide)
Red,"How can I change the visibility setting for end-users from ""Agent and Admins"" to ""Everyone"" in bulk?",https://support.zendesk.com/hc/en-us/community/posts/6481285735962-How-can-I-change-the-visibility-setting-for-end-users-from-Agent-and-Admins-to-Everyone-in-bulk-,12/11/2023,"It would be extremely helpful if I could perform bulk actions on the ""visibility to"". I always have to create a new help center for each client, as they have specific FAQs, so this feature would save me a lot of time and effort.",Feedback - Help Center (Guide)
Jonathan Cappelli,Ability to embed Microsoft Stream videos in articles,https://support.zendesk.com/hc/en-us/community/posts/6464056615706-Ability-to-embed-Microsoft-Stream-videos-in-articles,12/06/2023,"Currently Microsoft Stream videos are not supported to be embedded directly. This can be done with a workaround using the embed option and by selecting to display unsafe content, but it would be great if Microsoft Stream videos were natively supported to be embedded into an article.",Feedback - Help Center (Guide)
MK,Feature Request: Recommend articles based on chatbot questions,https://support.zendesk.com/hc/en-us/community/posts/6462129266202-Feature-Request-Recommend-articles-based-on-chatbot-questions,12/06/2023,I would like the ability to make recommendations within the help center for knowledge that is appropriate for that user based on past questions to the chatbot.,Feedback - Help Center (Guide)
Dan R.,Guide filters should include Article Template parameters,https://support.zendesk.com/hc/en-us/community/posts/6460625028378-Guide-filters-should-include-Article-Template-parameters,12/05/2023,Hey Guide team!I was in the process of deploying a new help centre theme to production today (it worked great in sandbox) but it failed because the old theme had some custom article pages that were assigned to articles.I tried to find a way to filter my content to show which articles were affected but I was unable to.Can you consider adding filters for Template to the search and bulk update settings please?Thanks!,Feedback - Help Center (Guide)
Kimber Wiggs,"Option to delay publication when using ""Replace media""",https://support.zendesk.com/hc/en-us/community/posts/6447395514138-Option-to-delay-publication-when-using-Replace-media-,12/04/2023,"Please give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.]. (2-3 sentences)When using the ""Replace media"" feature, we would like a way to prevent the new image from publishing immediately. This issue affects our agents because we are often staging UI updates in our help desk before our system is officially updated, so publishing the new image immediately isn't conducive to our needs. It's affecting our customers because they need the information in our help desk to match our live UI.What problem do you see this solving? (1-2 sentences)Agents need to be able to complete work ahead of time so that they're not scrambling to update all of our articles after our system updates go live. Being able to queue image updates would ensure that our updates are timely and that our customers aren't waiting for accurate documentation.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)We update our system every two weeks. I was trying to update an article last week, and I was excited by the Replace Media feature until I realized that the new image was published immediately. Because that new functionality isn't live yet, I had to go back into the article, find the old image, replace the new one with the old one, re-publish with the old image, then upload the new image (without using the Replace Image feature), so that I could queue up a draft with the new image. The result was a lot of extra work plus superfluous images in our system that will need to be removed once the update is live.Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)Yes, I'm uploading the new images separately, so both the new and old images are taking up space in our media library.What would be your ideal solution to this problem? How would it work or function? (1-2 sentences)I would like to have the option to publish the new image immediately or put the article in draft mode until I'm ready to publish it.",Feedback - Help Center (Guide)
Joseph Hamdan,Notifying users when new knowledge base articles are posted,https://support.zendesk.com/hc/en-us/community/posts/6441311752602-Notifying-users-when-new-knowledge-base-articles-are-posted,11/30/2023,"As I understand, users can click Following button on Community if they wish to follow new posts and comments, but this feature does not seem to exist for Knowledge Base articles. It would great if you can introduce a new feature that allows users to selectively follow a certain section (to receive notification about all new articles that get published under this section). A big example of this is release notes, users can get notified whenever we post new release notes.",Feedback - Help Center (Guide)
Simon ATUYER,Form: Mandatory attachment,https://support.zendesk.com/hc/en-us/community/posts/6432830021530-Form-Mandatory-attachment,11/28/2023,"Hello,I am trying to make the attachment mandatory in my form, without success.I followed this guide: https://support.zendesk.com/hc/fr/community/posts/4409515169946-Requiring-a-ticket-attachment-if-a-particular-dropdown-option-is-selectedBut my code doesn't seem to work, it's this one added at the bottom of the script.js:$(document).ready(function () {  // Function to start observing node for mutationsvar startObserveMutations = function (nodeSelector, options, callbackFunction) {var node = document.querySelector(nodeSelector);if (node) { var observer = new MutationObserver(callbackFunction); observer.observe(node, options); return observer; }};// Callback function to execute when mutations in form attachments or dropdown are observed:// clear or select Attachment checkbox according to dropdownvar mutationObservedForm = function (mutationsList) { mutationsList.forEach(function (mutation) {  if (mutation.type == 'childList') {   setFormAttachmentCheckbox();  } })};    // Define some variables for requiring form attachmentsvar attachmentCheckboxField = 'request_custom_fields_15233785880850';var attachmentCheckboxId = '#' + attachmentCheckboxField;var attachmentErrorNotification = 'Test';var formDropdownClass = '.request_custom_fields_15106539093266';var formObserveMutationOptions = { childList: true, subtree: true };// Clear or select checkbox according to dropdown and attachments:// Set Attachment checkbox if no attachments required, or if attachments are required and at least one is uploaded, otherwise clear itfunction setFormAttachmentCheckbox() { if (isFormAttachmentRequired()) {  if ($('#request-attachments-pool .upload-item').length) {   selectCheckbox(attachmentCheckboxId);  }  else {   clearCheckbox(attachmentCheckboxId);  } } else {  selectCheckbox(attachmentCheckboxId); }}// Return true if dropdown option 'ABCD' is selectedfunction isFormAttachmentRequired() { return $(formDropdownClass + ' a.nesty-input').attr('aria-expanded') &&    $(formDropdownClass + ' a.nesty-input').text() !=='';}// Select checkboxfunction selectCheckbox(eltselector) { $(eltselector).prop('checked', true);}// Clear checkboxfunction clearCheckbox(eltselector) { $(eltselector).prop('checked', false);}// If attachment checkbox field exists://  Select the checkbox if attachment is not required//  Watch for changes to attachments and dropdownif ($(attachmentCheckboxId).length) { if (!isFormAttachmentRequired(formAttachmentDropdownClass)) {  selectCheckbox(attachmentCheckboxId); } startObserveMutations('#request-attachments-pool', formObserveMutationOptions, mutationObservedForm); startObserveMutations(formDropdownClass, formObserveMutationOptions, mutationObservedForm);}// Adjust attachment error notificationvar attachmentErrorElt = $('.' + attachmentCheckboxField + ' .notification-error');if (attachmentErrorElt.length) { attachmentErrorElt.text(attachmentErrorNotification);}   })",Feedback - Help Center (Guide)
Morgan,Guide Production Instance Should be Available to Copy into Sandbox ,https://support.zendesk.com/hc/en-us/community/posts/6429630677530-Guide-Production-Instance-Should-be-Available-to-Copy-into-Sandbox-,11/27/2023,"Please give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.]. (2-3 sentences)When creating sandbox environments, the Guide production instance needs to be available to copy into the sandbox as well. Not having a production copy in the sandbox greatly impacts the ability to test bot an AI functionality. The new generative AI functionality needs to be able to pull information from Guide when suggesting solutions to customers. Re-creating a handful of articles in the sandbox version of Guide does not allow for large scale, production comparable validation testing. Not having this feature is forcing us to do validation testing of the bot and generative AI functionality in production. Which, as expected, causes less than ideal bot interactions for customers and a sub-par customer experience. This also causes admins to have to work off-hours in order to test, when they should be able to test during normal business hours in a sandbox.What problem do you see this solving? (1-2 sentences)This would allow for proper validation testing to happen in a safe, sandbox environment, with no impact to our customers.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)This is an everyday problem right now as we are working through bot optimization and validation testing of generative AI.Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)The only workaround is to use production so that the AI can pull from our Help Center (Guide).What would be your ideal solution to this problem? How would it work or function? (1-2 sentences)Guide needs to be available (as at least an option) to copy over into sandbox.",Feedback - Help Center (Guide)
Ryan Bickett,Guide - add ability to compare specific revisions,https://support.zendesk.com/hc/en-us/community/posts/6429033494554-Guide-add-ability-to-compare-specific-revisions,11/27/2023,"Please give a quick overview of your product feature request or feedback and note who in your org is affected by this issueIn Guide, would like to be able to select any two revisions in the Revisions page for an article, and see the differences between them. Currently users can only see the changes to two consecutive revisions.What problem do you see this solving? (1-2 sentences)When editing an article, Guide writers will save the article frequently. This results in a large number of entries in the Revisions page, making it very difficult to see a summary of all changes that were made to the article in a given time period. Being able to select specific revisions to compare would be massively useful to tracking an article's revision history.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)This problem happens on a daily basis. Without this feature, we are forced to write up our own notes for changes that were made. This would be a huge productivity boost.Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)Yes, we use other tools like Google Sheets and JIRA to keep track of the status of the articles we are working on, and note any important changes that were made or need to be made. It would be incredibly useful if the ""paper trail"" that Zendesk saves for user activity was more robust.What would be your ideal solution to this problem? How would it work or function? (1-2 sentences)In the list of revisions on the right side of the Revisions page, you would select two revisions, then click a ""Compare"" button, and then all cumulative changes from the older revision to the newer revision would be shown in the article.",Feedback - Help Center (Guide)
Pascal Turmel,Could we use Zendesk GenAI for Guide to expand and format as per an existing an article template created for KB article?,https://support.zendesk.com/hc/en-us/community/posts/6416381971226-Could-we-use-Zendesk-GenAI-for-Guide-to-expand-and-format-as-per-an-existing-an-article-template-created-for-KB-article-,11/23/2023,I would like the enhance Zendesk AI functionality to go a bit further and have the ability to leverage an existing article template for our KB? Is this possible or already on a PM roadmap?,Feedback - Help Center (Guide)
Martin,Add remind me feature to assign function,https://support.zendesk.com/hc/en-us/community/posts/6415816423450-Add-remind-me-feature-to-assign-function,11/23/2023,Would be nice to have a function to remind someone to check an article on a specific date/time.This was you create a sort of calendar for reminders for specific articles.,Feedback - Help Center (Guide)
Gregoire Holvoet,Feature request : Gitlab support for Guide theme,https://support.zendesk.com/hc/en-us/community/posts/6407574079898-Feature-request-Gitlab-support-for-Guide-theme,11/21/2023,"Actually, Zendesk supports uploading ZIP files, buying marketplace themes or GitHub as ways to install themes.Could you please add Gitlab support ?",Feedback - Help Center (Guide)
Barbara Neu,Zendesk Search Results do not match,https://support.zendesk.com/hc/en-us/community/posts/6402806711450-Zendesk-Search-Results-do-not-match,11/20/2023,"Die Suche liefert oft Suchergebnisse, die nicht zum Suchbegriff passen. Z. B. hier:https://edlohnhilfe.zendesk.com/hc/de/search?utf8=%E2%9C%93&query=UnfallversicherungDie Suche nach ""Unfallversicherung"" bringt als erstes Ergebnis einen Beitrag, in dem das Wort ""Änderungen"" markiert ist.",Feedback - Help Center (Guide)
Harper Dane,"Customize Article Vote Counts & Gather ""Unhelpful"" Vote Feedback",https://support.zendesk.com/hc/en-us/community/posts/6394025289498-Customize-Article-Vote-Counts-Gather-Unhelpful-Vote-Feedback,11/17/2023,"Problem 1: Admins can't control how vote counts display, leading to negatively biased customer perception about article content.Users can vote on articles as ""Helpful"" or ""Unhelpful"", but admins cannot choose whether the votes are displayed as part of a total (ex.: ""10 users found this helpful"" instead of ""10 out of 30 found this helpful"".)As a customer, I'm more likely to have an optimistic view of an article 10 people found helpful full-stop, and I'm more likely to read the content.This is a big psychological contrast to the second, extremely negative example where I can see that 70% of other users found the article UNhelpful. Seeing the ""out of"" count makes me unlikely to bother reading the article, even if it contains the answer I need.Problem 2: ""Unhelpful"" votes are ultimately unhelpful and not actionable for admins.Although I can pull a report with my ""helpful"" and ""unhelpful"" votes on any given article, this data is utterly useless because it leaves me blindly guessing about why a customer voted negatively on an article.Is the article too long? Not long enough? Is it missing a key piece of information? Is there a broken link in my content? Was the article published in the wrong section? Is the labeling and keywording poorly optimized? Is the customer simply clicking ""unhelpful"" because they're having a bad day? — I have no idea, because I have zero insight into why a user voted the article as ""unhelpful.""Admins should be able to: Toggle off the ""out of"" portion of the vote count on articles, so that only ""x found this helpful"" displays to End Users.Gather additional feedback from users who vote articles as ""unhelpful,"" including:- A comment body (reportable in Explore) and - (optional to End User) the User fields to collect name + email address, which gives us the opportunity to follow up with the user if needed.There are half a dozen user-submitted guides in the Community about how to do these things with custom code, but most are many years old and unfortunately none of those custom solutions work as of Nov 2023. Additionally, we can't get Zendesk Support's assistance on this because at this time, the goal is considered too custom.These features are basic requirements for any Help Center feedback module; they really should be included in Guide natively.TL;DR: Article votes should not actively amplify negative perceptions about our articles or our brand — and — if negative votes are not actionable, negative vote counts have no practical purpose.",Feedback - Help Center (Guide)
Steven Aranaga,Feature request: Allow verification without publishing rights,https://support.zendesk.com/hc/en-us/community/posts/6393140751258-Feature-request-Allow-verification-without-publishing-rights,11/17/2023,"I would like my employees to be able to verify articles without having to have publishing rights. For instance, light agents should be able to verify an article for accuracy to show someone reviewed it, but they don't need to publish it IF there is no change. If there is, it will be referred to an author.",Feedback - Help Center (Guide)
Ryan Bickett,Automatically trim line breaks at the beginning and end of articles,https://support.zendesk.com/hc/en-us/community/posts/6387852988058-Automatically-trim-line-breaks-at-the-beginning-and-end-of-articles,11/16/2023,"When editing an article, it's very easy to inadvertently leave empty lines at the start or end of the article. Unfortunately, this creates visual inconsistency on the published page, see images below. It would be really cool if Zendesk automatically removed blank space at the beginning and end of articles, or if it was an option to do so. This would save time for my org's Guides editors in editing and publishing content.What problem do you see this solving? (1-2 sentences)Less micromanaging of article layout to make using Zendesk more efficient and user-friendly.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)This happens regularly, I notice it a couple times a week and have to go in and fix manually. We have hundreds of articles, so it is not a trivial task to check every article for these line breaks.Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)No workaround, we just have to be careful and fix it when we see it.What would be your ideal solution to this problem? How would it work or function? (1-2 sentences)Ideal solution would be that any <p>&nbsp;</p> at the very beginning or end of an article would be automatically removed when the article is saved, along with the other HTML cleanup tasks that Zendesk already does. In the case that a user specifically wants this blank space, then another solution could be used such as alternate HTML, or CSS that introduces additional spacing.",Feedback - Help Center (Guide)
Mark,Unable to add event listener on DatePicker in Forms,https://support.zendesk.com/hc/en-us/community/posts/6383475436570-Unable-to-add-event-listener-on-DatePicker-in-Forms,11/15/2023,"Hello,One issue I have encountered since I have been working with custom javascript and jquery in Forms is that the datepicker (Date field) does not trigger any events that I pass to it. Other input fields can trigger events like ""keyup"", ""change"", etc. but the datepicker does not.For example the following code will not execute:let datDepartDate = document.getElementById('request_custom_fields_1260825973750');datDepartDate.addEventListener(""change"", someFunction);where ""request_custom_fields_1260825973750"" is a Date field.Input fields work fine but not the Date field. Why is that?",Feedback - Help Center (Guide)
Paulo Talhadas,Manage article/section followers,https://support.zendesk.com/hc/en-us/community/posts/6382661925274-Manage-article-section-followers,11/22/2023,"Please give a quick overview of your product feature request or feedback and note who in your org is affected by this issue [ex. agents, admins, customers, etc.]. (2-3 sentences)I would like to be able to manage article and section subscription as an admin user of Guide Admin. If I have privileges to manage an article, I should be able to delete and re-add subscription from current followers.What problem do you see this solving? (1-2 sentences)Users who no longer have access to their ZD account receive emails with updates to articles/comments, etc. It's inconvenient having to ask them to recover access to an account they no longer want only to unsubscribe, and this can be seen as an attempt to re-engage against their wishes.When was the last time you were affected by this lack of functionality, or specific tool? What happened? How often does this problem occur and how does this impact your business? (3-4 sentences)One case.Are you currently using a workaround to solve this problem? (If yes, please explain) (1-2 sentences)NoWhat would be your ideal solution to this problem? How would it work or function? (1-2 sentences)I would like to see an option to order pizza in the upper right hand corner of my screen, represented by a pizza emoji which, when I click it, will take me directly to an order form for my nearest pizza shop. It would be great if the system could remember my previous order and use that data to speed up the ordering process.",Feedback - Help Center (Guide)
