USER NAME,TITLE,URL,DATE,TEXT,FORUM CATEGORY
test_agent,Enable extract all incoming phone numbers,https://support.zendesk.com/hc/en-us/community/posts/6223826386330-Enable-extract-all-incoming-phone-numbers,10/04/2023,"We are currently looking for way to find and call back customers who tried to reach out to our support but couldn't get through to us (abandoned_in_voicemail, abandoned_on_hold, abandoned_in_queue, abandoned_in_ivr).But if its not an already existing customer with a profile on zendesk we are not able to extract the phone number of the customer and value shows as NULL.Please implement a way to get all phone numbers (regards they already have a profile on zendesk or not ) via the API call",Feedback - Voice (Talk)
Gregory Ryan,"Display Call Length and Status time to ZenDesk Agent during call (Total Call Length, Hold Time, Available Time)",https://support.zendesk.com/hc/en-us/community/posts/6204030257562-Display-Call-Length-and-Status-time-to-ZenDesk-Agent-during-call-Total-Call-Length-Hold-Time-Available-Time-,09/28/2023,"Feature Request SummaryWhen on a call using ZenDesk Talk, there should a timer to display the duration of the call and/or the duration of various statuses to the ZenDesk agent. Hold length, Time between calls (idle/available timer), total call length are all possible data points/metrics to display in this live call timer.Description/Use Case:In many call centers, agents are held to specific timings for Average Handle Time/Call Duration and other call statuses such as Hold Length. A timer that is displayed to the ZenDesk agent in real time would help the agent track durations and be more effective with their call control and productivity.A timer function already exists for incoming calls to display how long the caller has been waiting, and this functionality could be expanded to support things such as:Total Call LengthHold LengthMute LengthAvailable time between callsAgents frequently use hold as time to research a caller's question or issue, or to contact a higher tier support agent for assistance. The current experience for ZenDesk agents requires them to manually track this time via another method in additional to completing the task the Hold is being used for.Business impact of limitation or missing featureCall Centers or Customer Support teams typically have goals set for Average Handle Time (Call Length) and Time that the caller is allowed to be on hold (Hold Time). Many times things like hold times are monitored per hold and per call, for example, you can have a customer on hold for 6 minutes per call, but only 2 minutes at a time before checking in. I have seen this feature on many other softphone products and would love to see it in ZenDesk.This timer feature would support this standard practice, keep a more positive experience for the caller, and improve productivity for ZenDesk agents. The feature would also enable internal QA and Leadership teams to coach agents to more accurately adhere to these requirements.Other Necessary Information or Resources:Additional ZenDesk support posts asking for similar featurehttps://support.zendesk.com/hc/en-us/community/posts/4409217238170-Display-length-of-holdhttps://support.zendesk.com/hc/en-us/community/posts/4679638076570-Hold-timerhttps://support.zendesk.com/hc/en-us/community/posts/5461753412890-Idle-Time-Between-Callshttps://support.zendesk.com/hc/en-us/community/posts/4408868258074-Calculating-agents-idle-time?page=1#community_comment_4418172968218Screenshot of existing Incoming Call Wait Timer",Feedback - Voice (Talk)
Dan R.,Update the Talk Dashboard to account for all call outcomes,https://support.zendesk.com/hc/en-us/community/posts/6196288762650-Update-the-Talk-Dashboard-to-account-for-all-call-outcomes,09/26/2023,"Feature Request Summary:Update the Talk Live Dashboard to account for all inbound call outcomes.Description/Use Cases:Today, the dashboard doesn't account for all call outcomes, which leaves us uncertain as to what is happening in the system. See the image below for an example:Business impact of limitation or missing feature:When our leads look at the dashboard, we cannot account for ~50% of the calls because of this issue. We cannot identify trends of concern in a timely manner. As a result, it makes it hard to trust that we're meeting our goals and targets and lowers our confidence in the Talk platform. On busy days, having to wait an hour for data to sync to Explore means that we're going to be late to react to any issues, not to mention a potentially large cleanup (ex: an hour's worth of VM tickets)Other necessary information or resources:Ticket #11951213",Feedback - Voice (Talk)
Mónica Fernández,Ringing tone,https://support.zendesk.com/hc/en-us/community/posts/6194785339418-Ringing-tone,09/26/2023,"The Talk application is very basic. At the moment you can only turn the volume up or down, but it would be nice to have several options as a ringtone.",Feedback - Voice (Talk)
Tanya Hills,Tracking agent logged in time,https://support.zendesk.com/hc/en-us/community/posts/6143572517402-Tracking-agent-logged-in-time,09/13/2023,"Any news on when we can track agents logged in time for talk, for different periods of time please - this is essential if you are managing adherence to schedule?many thanks",Feedback - Voice (Talk)
Kenny Rohan,Voicemail treatment and reporting,https://support.zendesk.com/hc/en-us/community/posts/6136523687834-Voicemail-treatment-and-reporting,09/11/2023,"In past call center services we've used, the wait time reports also took into consideration how long the voicemail waited before getting a callback. So wait time reports were truly inclusive of live wait time and voicemail wait time to receive a callback. In addition the call center software treated a callback and voicemail as one in the same. So the caller could leave a callback/voicemail which would hold their place in the queue. So when an agent became available, the callback/voicemail was given to them to act on. In Zendesk it seems that a callback is just a phone number waiting in the queue, so when the agent becomes available, they don't know what the call is about so they cannot prepare. And a voicemail just becomes a ticket which now relies on agents to manually go and check on.It would be great if ZD would provide the option for a callback and voicemail be one in the same and waiting in the queue. Then also wait time reports would be all inclusive. Thanks",Feedback - Voice (Talk)
Russell Up,Customize or remove text back confirmation greeting,https://support.zendesk.com/hc/en-us/community/posts/6084464614042-Customize-or-remove-text-back-confirmation-greeting,08/28/2023,"For the text back function, should be able to add a custom greeting or remove the text back confirmation message. Currently we can add our own greeting with instructions for text back, but when the customer uses the option for text back, a default Zendesk greeting plays, ""The number we have for you is, xxx-xxx-xxxx to confirm this number, dial 1..."" It's very robotic and generic. I'd like to change this to something else that we can create. Or if possible, an option to remove this step as we can add the instructions to the first part of the greeting and they don't need to confirm again.",Feedback - Voice (Talk)
Anne-Flore Caire,Allow call transfers or add a third party with a light agent never connected in Zendesk,https://support.zendesk.com/hc/en-us/community/posts/6081794829338-Allow-call-transfers-or-add-a-third-party-with-a-light-agent-never-connected-in-Zendesk,08/28/2023,"The observation is as follows:- Light agents do not have Talk access and use rights- Their user file exists and often has a telephone number, so it's not in Zendesk- When we try to transfer a call to them or add them as a third party, they always appear offline > Which is normal, given that they will never be connected in Talk!What's not consistent is having this offline display and not being able to transfer a call or add a light agent as a third party.The Talk display behaviour should be different for agents and light agents.",Feedback - Voice (Talk)
Insurello - admin,Enabling use of two different phone numbers ,https://support.zendesk.com/hc/en-us/community/posts/6068995604634-Enabling-use-of-two-different-phone-numbers-,08/24/2023,We are using two different phone numbers in Zendesk talk. For different types of customers and we have the same agents answering theese different phone lines.We would want to be able for one agent to log in to one specific phone number.This is not possible at the moment.Since we have the same agents manning both numbers but at different times. They use of different groups is not an option.,Feedback - Voice (Talk)
Paul Cano,Call avoidance - agent refreshes browser when receiving an incoming call,https://support.zendesk.com/hc/en-us/community/posts/6049969078554-Call-avoidance-agent-refreshes-browser-when-receiving-an-incoming-call,08/18/2023,"i need help finding the right reporting structure to ensure that when a agent receives a call but before hitting an action such as to answer, to decline, or to not answer at all the agent could simply refresh their web browser and the call is then round robin to the next agent in line.there should be some type of defined attribute that detects this in a reporting structure.I've made several tests within our zendesk talk account and I'm not seeing anything that would highlight a agent ""rolling a call over"" simply by refreshing their web browser window while they are logged in as available. I've observed that the caller icon comes up on the agents dashboard to answer or decline. but when the agent refreshes their browser instead of answering or declining the call it simply re-routes to the next available agent.accepted calls, declined calls, and missed calls do not track this call avoidance approach. Zendesk talk platform solely works out of a web browser and I would expect that you and your team would approach this concern as a potential design flaw that should have. I've reached out to support and they keep giving me recipes on leg instance and accepted calls but leg instance does not detect this form of action.I can't be the only one who's run into this design flaw.",Feedback - Voice (Talk)
Christie Newell,ZD Talk to Create a Ticket in ZD even when call fails,https://support.zendesk.com/hc/en-us/community/posts/6018656687642-ZD-Talk-to-Create-a-Ticket-in-ZD-even-when-call-fails,08/09/2023,"ZD Talk to Create a Ticket in ZD even when call fails. Some calls fail for a variety of errors, but no tickets are created. We need these tickets to be created for protection and to ensure traceability. It is adding more work and things to remember if the analysts are supposed to create these tickets manually when ZD could do it so easily. Please implement! :pray:",Feedback - Voice (Talk)
Mathias Lakshj-Hansen,Add simultaneous calling,https://support.zendesk.com/hc/en-us/community/posts/6012999038106-Add-simultaneous-calling,08/08/2023,"Hi team,I would like to suggest adding simultaneous calling af a feature in talk, so the caller rings to every available agent in a group at the same time for the entire queue time that is set.We've noticed a large decrease in average waiting time for our customers who call us since we implemented this some months ago.This could be the thing that keeps us from using Talk/Voice and if we feel this way other interested companies might feel the same way.",Feedback - Voice (Talk)
Kenny Rohan,Agent statuses - a way to minimize list ,https://support.zendesk.com/hc/en-us/community/posts/6003772630042-Agent-statuses-a-way-to-minimize-list-,08/05/2023,"We plan to use the agent statuses frequently and we will have around 15 customized ones. When the agent is setting their status, the list is elongated because each one shows the information of each channel routing. So, you must scroll through the list. It would be nice to have a minimize tab, so each item shows as only a single line. In addition, it would be useful if the agent could click to see the description if they choose so they know they are making the correct choice. I can send some examples if helpful. Thank you!",Feedback - Voice (Talk)
Rohan Gupta,Coming soon: IVR Keypress tagging with Omnichannel Routing,https://support.zendesk.com/hc/en-us/community/posts/5988381843354-Coming-soon-IVR-Keypress-tagging-with-Omnichannel-Routing,09/04/2023,"As a part of our efforts to continuously improve the Talk and Omnichannel experience for our customers, we’re working on the ability to apply tags to the tickets based on IVR (Interactive Voice Response a.k.a Phone Tree) key presses by the caller during the call.What does the experience look like?Any/all keys pressed by the caller in the IVR can be configured to add desired tags to the support ticket that gets created for the call.These tags are the same as the support tags that appear with tickets and user profiles.Customers can easily set up tags in the Talk IVR settings as shown in the graphic belowConfigured tags will appear on every call ticket which gets created by the caller where the defined key is pressed.Tags associated with the ticket can be used in Explore to build reports.What are the benefits of adding tags to an IVR key press?To influence call routing with omnichannel routing (group, priority and skills)Omnichannel routing uses triggers, for example to influence routing. And as tags used with IVR keypresses make their way into tickets, they can be used to influence group, priority, and skills of the calls for call routing.You can use all existing trigger conditions existing in Support.For more information about Omnichannel routing, see About omnichannel routing with unified agent status.IVR keypress reportingCustomers can build reports in Explore based on tags present on the ticket. Giving a peek into the callers’ key presses when using IVR.Additional context to agentsAs tags are visible on tickets, they provide agents with additional context about the caller journey when answering calls.Who can try the experience?The new experience will be available for the customers using Zendesk Talk with Omnichannel routing, who are on a Professional or Enterprise plan.What is the timeline of the release?The exact timeline is in the works, broadly speaking, we are planning to release this in H2, 2023.How can I follow the release or leave feedback?Please follow this article. We’ll keep updating and releasing more details as we further develop the functionality. And, please do leave any feedback in the comments below, we love to hear what you think about this.",Feedback - Voice (Talk)
Coach Robin Patton,Using overflow only outside of business hours,https://support.zendesk.com/hc/en-us/community/posts/5971705036826-Using-overflow-only-outside-of-business-hours,07/27/2023,"Request: That Talk uses voicemails during business hours and overflows to our answering service outside of business hours/holidays.Explanation: We would like to only use overflow to our answering service when we are closed (outside of business hours). During business hours, we would like to use voicemail as my team can quickly manage any voicemail tickets and we aren't being charged for minutes by our after hours answering service.I've confirmed with ZenDesk that you can not create a setting that allows Voicemails to flow to your team during business hours and then overflow to our answering service after hours. We must manually change the setting at the start/end of each day.Impact: With the current requirement that all unanswered calls flow to our after hours service we are incurring fees to take a message vs the message simply flowing directly to one of my agents that may respond quickly OR we incur process/labor costs by creating a daily manual task to change this setting to start/end every day.",Feedback - Voice (Talk)
Atanas Tomov,Product Feedback - Omnichannel calls routed to a view,https://support.zendesk.com/hc/en-us/community/posts/5970625464218-Product-Feedback-Omnichannel-calls-routed-to-a-view,07/27/2023,"Hello,Currently with Omnichannel routing, we can create a view where all incoming calls are routed to it, however these tickets can only be viewed.Can you please add the capability to assign yourself and take these call tickets since this is not possible for the time being.Having this feature can enable agents to directly handle the call ticket in case it is a high priority or VIP.Thanks.",Feedback - Voice (Talk)
Stephen Nadeau,Translation from FR to ENG,https://support.zendesk.com/hc/en-us/community/posts/5968343716634-Translation-from-FR-to-ENG,07/26/2023,Hey y'all! I'm wondering if anyone has found a tool to translate FR voicemails into ENG text.Essentially transcribe a french voice into eng text.Looking for any advice!,Feedback - Voice (Talk)
