USER NAME,TITLE,URL,DATE,TEXT,FORUM CATEGORY
Adar Earon,Regression in triggers search - unable to pick up a condition  from a +100 items list. ,https://support.zendesk.com/hc/en-us/community/posts/6481409293466-Regression-in-triggers-search-unable-to-pick-up-a-condition-from-a-100-items-list-,12/11/2023,"Something has changed with the trigger search lately (since the filters moved to the right of the admin screen), resulting in a new limitation—a regression in this very needed tool—to be able to pick an organization name from a very long list. I opened a ticket with the support team and received the unacceptable answer that this is expected behavior in accounts where there's a large number of organizations. It is expected that dropdown options wouldn't automatically populate if you have over 100 organizations in your account.We have thousands of organizations as we are a large enterprise company, and so far, I felt that Zendesk is a good solution for a company of our size. Now, I am less sure. I understand the need to limit the number of options populated in a dropdown, but 100 is a very low number. I think that the Zendesk product/dev team did not think this through and just came up with an arbitrary number that does not fit users' needs.",Feedback - Ticketing System (Support)
Fumihiko Takekoshi,request : Reset ticket ID,https://support.zendesk.com/hc/en-us/community/posts/6479357173658-request-Reset-ticket-ID,12/11/2023,"We want to reset our ticket ID.We would like to achieve this by configuring it within Zendesk or by applying to Zendesk.We are currently evaluating Zendesk for use.My ticket ID number has become too large.In a production environment, We would like to reset the ticket ID.",Feedback - Ticketing System (Support)
Bobby King,Feature Request: Brand specific SAML SSO Login,https://support.zendesk.com/hc/en-us/community/posts/6471633436954-Feature-Request-Brand-specific-SAML-SSO-Login,12/08/2023,"As an end-user I want to sign in with my Microsoft 365 credentials so that I can use my work profile to open tickets.As an end-user I want to only be prompted for my brand's specific Microsoft 365 login page.Both of these user stories could be with Microsoft 365 as the SAML SSO provider, but if there were a native integration that would be even better. But the gist is that I want each brand to have it's own SAML SSO provider.",Feedback - Ticketing System (Support)
MG Jason,Add return_url when using SAML type SSO,https://support.zendesk.com/hc/en-us/community/posts/6466180206106-Add-return-url-when-using-SAML-type-SSO,12/07/2023,"SSO in JWT format allows customers to log in and re-access previously viewed pages using return_toHowever, with SSO in SAML form, there is no return_to property, so the customer will be moved to the main page after logging in.There are a lot of inconveniences for customers in this regard, but we can't solve that problem in any way.I repeat that there is no way to contact Zendesk Support, and I would like to add this to the next feature improvement roadmap.",Feedback - Ticketing System (Support)
Akanksha Shukla,Restricted/unrestricted reassignment for agent/supervisor,https://support.zendesk.com/hc/en-us/community/posts/6465691555738-Restricted-unrestricted-reassignment-for-agent-supervisor,12/07/2023,"We desire a restriction where if an agent finds a ticket assigned to them irrelevant, they should be limited to reassigning that ticket only to their supervisor.For Example - If I am an agent with restriction, and I get a ticket, that is not relevant to me, I should not be able to assign this ticket to my team member, I should only be able to assign the ticket to my supervisor.Please help if I could get a relevant solution in this aspect.ThanksAkanksha",Feedback - Ticketing System (Support)
Akanksha Shukla,Edit/update access only to assignee,https://support.zendesk.com/hc/en-us/community/posts/6463104427034-Edit-update-access-only-to-assignee,12/06/2023,"My team desires that once a ticket is assigned to an agent, that agent should be the sole responsible individual authorized to update the ticket, and no other user in the system should have the ability to edit or modify that specific ticket. For example, if a ticket is assigned to me, only I can edit or update that particular ticket. No one else should be able to do it.",Feedback - Ticketing System (Support)
Matthew Peers,Email forwarding,https://support.zendesk.com/hc/en-us/community/posts/6461441347994-Email-forwarding,12/06/2023,"With regard to the email forwarding feature, I would like to suggest several improvements to the design:1) The requester's email address can be defined by adding the following line at the top of the body of the forwarded email:#requester john.doe@abc.comIf the email address is inserted as free text then the above line is (correctly) removed from the ticket. If the email address is inserted as a ""mail to"" link then the above line is NOT removed from the ticket. I believe this is a bug. The line should be removed either way. The issue is that Outlook seems to render an email address as a link even when the link attribute is explicitly removed.2) If the nominated requester's email address is not found in the customer database then a new customer is added with the name set as the username section of the nominated email. In the above case, the requester's name would be set to ""john.doe"". This is unsightly and looks unprofessional. It can be changed via the support portal. However, it would be an improvement if a name in addition to an email address could be defined in the #requester tag. See the following example:#requester John Doe <john.doe@abc.com>3) It appears that there is no way of editing the ticket to remove this line if it incorrectly appears.",Feedback - Ticketing System (Support)
Martha De La Paz Castro,Feature Request: Allow adding/changing requester and/or cc,https://support.zendesk.com/hc/en-us/community/posts/6461016927898-Feature-Request-Allow-adding-changing-requester-and-or-cc,12/05/2023,"Related to this Feature Request.Feature Request Summary:Allow agents to set up Macros, Triggers, and Automation to add/change requesters and/or cc users.Description/Use Cases:This would eliminate the use of light agents for our team and would give more functionality to all of our users in our school district. We utilize the Light agent feature but it is limitingtheir ability to update users that are not agents.The business impact of limitations or missing features:Notices from the principal are being missed by the requester since they were internal notes. Tickets are being missed in the system since the response is only internal.Other necessary information or resources:This would eliminate our need to use Light Agents in our system and allow a cleaner workflow for multiple systems.",Feedback - Ticketing System (Support)
Martha De La Paz Castro,Feature Request: Allow Lights Agents to be CC'd as regular users ,https://support.zendesk.com/hc/en-us/community/posts/6460961124250-Feature-Request-Allow-Lights-Agents-to-be-CC-d-as-regular-users-,12/05/2023,"Feature Request Summary:Allow Light Agents to be cc'd as a Customer, see all previous comments in a ticket, and respond as an agent via Public response.Description/Use Cases:We have several specific forms used for processes that would help have this feature. For example:1. The district utilizes Zendesk for a public Incident Request form for Bullying, harassment, etc... This form is then sent to a shared email Support Agent but also adds the principals and Associate principals as light agents for notification and processing. If another teacher, parent, or student is cc'd on the ticket, the principal needs to notify them of their progress.The business impact of limitations or missing features:Notices from the principal are being missed by the requester since they were internal notes. Tickets are being missed in the system since the response is only internal.Other necessary information or resources:An alternative would be to allow Triggers, Automation, and Macros to add specific users as cc or requester.Related but different: https://support.zendesk.com/hc/en-us/community/posts/4408868235802-Allow-light-agents-to-make-public-comments-on-their-requested-tickets?input_string=Feature%20Request%3A%20Allow%20Lights%20Agents%20to%20be%20CC%27d%20as%20regular%20users",Feedback - Ticketing System (Support)
Erica Dunstan,Link field in ticket takes you to the customer view ,https://support.zendesk.com/hc/en-us/community/posts/6460806713498-Link-field-in-ticket-takes-you-to-the-customer-view-,12/05/2023,"I am getting many emails from ZD about new tickets because requestors also cc: my personal work email. If I follow the link to the ticket in that e-mail, it brings me to the customer-facing portal and I do not see how I can switch to the view where I can claim the ticket and respond. If I respond to the email directly, it does record the response but does not change the ticket assignment and status… Is there a way to switch from portal view to the agent view?",Feedback - Ticketing System (Support)
