USER NAME,TITLE,URL,DATE,TEXT,FORUM CATEGORY
Pink Bape Jacket,Is there a way for the audience to view the results of the poll even if they don't participate?,https://support.zendesk.com/hc/en-us/community/posts/6216241927578-Is-there-a-way-for-the-audience-to-view-the-results-of-the-poll-even-if-they-don-t-participate-,10/02/2023,"Hello,If a poll has a response limit of 100, but more than 100 individuals click the link to participate, what will they see? Will they still know the reply chart that details how others voted? This is precisely what I'm hoping for.Thanks",Q&A - Sales CRM (Sell)
Marco Alvarado,import csv file,https://support.zendesk.com/hc/en-us/community/posts/6191838801306-import-csv-file,09/25/2023,"Hello,How can I import a .csv file with data for Leads, so that I have s.th. like""leads"" : [  {  ""firstname"" : ""John""  ""lastname"" : ""Doe""  ""company"" : ""Google""  ......},{ ""firstname"" : ""Jane""  ""lastname"" : ""Doe""  ""company"" : ""Yahoo""}]as an example in JSON notation.Thanks!",Q&A - Sales CRM (Sell)
Zach Moffett,trying to contact my PM,https://support.zendesk.com/hc/en-us/community/posts/6190387321882-trying-to-contact-my-PM,09/25/2023,Does anyone know how to look up my sales rep info in my instance of ZD? The chatbot isn't very helpful for this. Thanks!,Q&A - Sales CRM (Sell)
Maddy M,How do I add Webhooks in Zendesk Sell via API?,https://support.zendesk.com/hc/en-us/community/posts/6175360762010-How-do-I-add-Webhooks-in-Zendesk-Sell-via-API-,09/21/2023,"I want details of actions performed on Zendesk Sell, If agent delete any contacts, Leads, I want a webhook to notify that, same if agent update any Contacts, Tasks.How do I add these Webhooks via API?",Q&A - Sales CRM (Sell)
Robb Stohlman,Exposing Deal ID,https://support.zendesk.com/hc/en-us/community/posts/6171109399962-Exposing-Deal-ID,09/20/2023,"My dad always told me that there are no dumb questions, but I feel like this one might be. I'm at a loss right now though and can't figure this out.Is it possible to show the Deal ID (which I do see in the URL) onto the Deal page or form? Having it more visible would help my end user that does invoicing.Thanks in advance.",Q&A - Sales CRM (Sell)
Patrik Rikama,Zendesk integration via Theme or custom implementations,https://support.zendesk.com/hc/en-us/community/posts/6152729353498-Zendesk-integration-via-Theme-or-custom-implementations,09/15/2023,"Hi, I am the developer for a new Zendesk customer. I found out that there are Themes as own websites that can be used. Do these Include for example modules for implementing chat within them?By the way is there any chat support for these kind of questions?",Q&A - Sales CRM (Sell)
karankuwarbidxb,How to add custom fields/validations on tasks?,https://support.zendesk.com/hc/en-us/community/posts/6152018557850-How-to-add-custom-fields-validations-on-tasks-,09/15/2023,We are onboarding to Zendesk sell and one of our use case is to assign multiple tasks with different priority and task type to our sales team.The task option in Zendesk sell seems very vanilla. I would want to atleast add a validation (What the type is about) and the priority of the task (How severe or important the task is).Is there any way to achieve this?,Q&A - Sales CRM (Sell)
Tyler Johnson,Calculated Custom Field values,https://support.zendesk.com/hc/en-us/community/posts/6123256705946-Calculated-Custom-Field-values,09/07/2023,"I want to create a custom field that is a calculated value... For example, on a Deal record I want to have the total deal value be a calculated result and not a field that a user manually enters.The calculation would be based on two other numeric custom fields on the Deal record (for example, a 'Volume' custom field and a 'Unit Price' custom field)... The end user would provide the inputs for Volume and Unit Price, and then I'd like to have a third custom field that is a calculation of Volume * Unit Price.Most other CRMs allow for this type of custom field -- is this something that Zendesk Sell accommodates?",Q&A - Sales CRM (Sell)
Pulkit Bansal,Issue with adding a currency value field,https://support.zendesk.com/hc/en-us/community/posts/6091973770010-Issue-with-adding-a-currency-value-field,08/30/2023,"The deals I am entering in the Zendesk Sell, I have to specify more than one value fields for currency, so that the currency format can be invoked by default. But, while adding the field, I am not getting currency as one of the type for the field. Any solutions for that?Thank you",Q&A - Sales CRM (Sell)
Kelley Kain,Product Catalog products - what happens to deals if you remove or inactivate them?,https://support.zendesk.com/hc/en-us/community/posts/6084313529370-Product-Catalog-products-what-happens-to-deals-if-you-remove-or-inactivate-them-,08/28/2023,"I have not found an answer and keep finding my way back to the same article, https://support.zendesk.com/hc/en-us/articles/4408832174746. What happens on a deal if products are removed from the system? Do the products get removed from the deals they were attached to? Is the best action to set them as inactive? Does setting a product as inactive remove it from the products to select, but leave it attached to prior deals from when it was active? Thanks!",Q&A - Sales CRM (Sell)
sobiyaq m,Sync api does not give deleted events in zendesk sell,https://support.zendesk.com/hc/en-us/community/posts/5975070679322-Sync-api-does-not-give-deleted-events-in-zendesk-sell,07/28/2023,"if i have created a lead ,the sync api gives the responseif i have deleted a lead,the sync api does not give the response.But in documentation,it is mentioned as deleted events also be given in sync api response.",Q&A - Sales CRM (Sell)
sobiyaq m,Api to get deleted records,https://support.zendesk.com/hc/en-us/community/posts/5963739094298-Api-to-get-deleted-records,07/25/2023,is there any api in zendesk sell to get deleted records of deal and other events? or any other way to get deleted records?,Q&A - Sales CRM (Sell)
Kyle Blackman,Talk Outbound Is Not Working,https://support.zendesk.com/hc/en-us/community/posts/5949227221914-Talk-Outbound-Is-Not-Working,07/20/2023,"Is anyone else paying for outbound talk services and unable to dial outbound? I have submitted multiple support tickets without resolution. Now it appears Support is closing my tickets as ""Solved"" without fixing the issue. I can't tell if this is a fraudulent employee of Zendesk or if the larger organization is attempting to scam me.Any insight into this would be helpful.",Q&A - Sales CRM (Sell)
Wesley Simpson,Lead History - Ownership Changes to Records,https://support.zendesk.com/hc/en-us/community/posts/5948857370010-Lead-History-Ownership-Changes-to-Records,07/20/2023,"Is there not a way to see when a lead or contacts ownership has been reassigned to a new owner? We've had leads that have changed ownership between different reps but it doesn't show any mention of who reassigned the record under ""activity"" or when. Is this shown anywhere within Sell?",Q&A - Sales CRM (Sell)
